english	translation	category	sub_category	source
Gain access to the White Knight Armoury.		manual	quest	
Watchtower		manual	quest	
Unlock the Watchtower teleport spell.		manual	quest	
Waterfall Quest		manual	quest	
Gain great combat XP.		manual	quest	
What Lies Below		manual	quest	
Learn a shortcut to the Chaos Altar.		manual	quest	
Witch's House		manual	quest	
Witch's Potion		manual	quest	
X Marks the Spot		manual	quest	
Learn about Clue Scrolls and Kourend.		manual	quest	
Zogre Flesh Eaters		manual	quest	
Learn how to make Relicym's Balm.		manual	quest	
Frozen Door, The		manual	quest	
The Frozen Door		manual	quest	
MQ: The Frozen Door		manual	quest	
Gain access to Nex in the God Wars Dungeon.		manual	quest	
Land of the Goblins		manual	quest	
Continue the Dorgeshuun storyline.		manual	quest	
Hopespear's Will		manual	quest	
MQ: Hopespear's Will		manual	quest	
Gain great Prayer XP.		manual	quest	
Temple of the Eye		manual	quest	
Gain access to the Guardians of the Rift minigame.		manual	quest	
Beneath Cursed Sands		manual	quest	
Gain access to the Tombs of Amascut.		manual	quest	
Sleeping Giants		manual	quest	
Gain access to the Giants' Foundry.		manual	quest	
Garden of Death, The		manual	quest	
The Garden of Death		manual	quest	
Uncover the fate of the Old Ones.		manual	quest	
Into the Tombs		manual	quest	
MQ: Into the Tombs		manual	quest	
Experience the Tombs of Amascut.		manual	quest	
Recipe for Disaster Another Cook's Quest		manual	quest	
Recipe for Disaster - Another Cook's Quest		manual	quest	
Gain access to the Culinaromancer's Chest.		manual	quest	
Recipe for Disaster Dwarf		manual	quest	
Recipe for Disaster - Mountain Dwarf		manual	quest	
Gain further access to the Culinaromancer's Chest.		manual	quest	
Recipe for Disaster Goblins		manual	quest	
Recipe for Disaster - Wartface & Bentnoze		manual	quest	
Recipe for Disaster Pirate		manual	quest	
Recipe for Disaster - Pirate Pete		manual	quest	
Recipe for Disaster Lumbridge Guide		manual	quest	
Recipe for Disaster - Lumbridge Guide		manual	quest	
Recipe for Disaster Dave		manual	quest	
Recipe for Disaster - Evil Dave		manual	quest	
Recipe for Disaster Uglogwee		manual	quest	
Recipe for Disaster - Skrach Uglogwee		manual	quest	
Recipe for Disaster Amik Varze		manual	quest	
Recipe for Disaster - Sir Amik Varze		manual	quest	
Recipe for Disaster Awowogei		manual	quest	
Recipe for Disaster - King Awowogei		manual	quest	
Recipe for Disaster Culinaromancer		manual	quest	
Recipe for Disaster - Culinaromancer		manual	quest	
Complete the storyline and unlock the Barrows Gloves.		manual	quest	
Secrets of the North		manual	quest	
Uncover the Secrets of the North and unlock a new boss.		manual	quest	
Desert Treasure II - The Fallen Empire		manual	quest	
Uncover the history of the Fallen Empire and unlock four new bosses.		manual	quest	
His Faithful Servants		manual	quest	
MQ: His Faithful Servants		manual	quest	
Take on the Barrows Brothers.		manual	quest	
Path of Glouphrie, The		manual	quest	
The Path of Glouphrie		manual	quest	
Unlock the Poison Waste Dungeon.		manual	quest	
Children of the Sun		manual	quest	
Gain access to the Kingdom of Varlamore.		manual	quest	
Barbarian Training		manual	quest	
MQ: Barbarian Training		manual	quest	
Unlock the strength of a Barbarian.		manual	quest	
Defender of Varrock		manual	quest	
Defend Varrock from a zombie invasion.		manual	quest	
While Guthix Sleeps		manual	quest	
Stop a deadly Mahjarrat from finding an artefact of incomprehensible power.		manual	quest	
Twilight's Promise		manual	quest	
Take your first steps into Varlamore and unlock the Quetzal Transport System.		manual	quest	
At First Light		manual	quest	
Learn about the role of the Hunter Guild and unlock higher tier rumours.		manual	quest	
Perlious Moons		manual	quest	
Perilous Moons		manual	quest	
Explore an ancient ruin and unlock the Moons of Peril.		manual	quest	
Ribbiting Tale of a Lily Pad Labour Dispute, The		manual	quest	
The Ribbiting Tale of a Lily Pad Labour Dispute		manual	quest	
Solve a ribbiting dispute and gain access to a new Hardwood Farming Patch.		manual	quest	
Free Quests		manual	quest	
Members' Quests		manual	quest	
Miniquests		manual	quest	
The Curse of Arrav		manual	quest	
Death on the Isle		manual	quest	
Ethically Acquired Antiquities		manual	quest	
The Heart of Darkness		manual	quest	
Meat and Greet		manual	quest	
A		manual	quest	
B		manual	quest	
C		manual	quest	
D		manual	quest	
E		manual	quest	
F		manual	quest	
G		manual	quest	
H		manual	quest	
I		manual	quest	
J		manual	quest	
K		manual	quest	
L		manual	quest	
M		manual	quest	
N		manual	quest	
O		manual	quest	
P		manual	quest	
Q		manual	quest	
R		manual	quest	
S		manual	quest	
T		manual	quest	
U		manual	quest	
V		manual	quest	
W		manual	quest	
X		manual	quest	
Y		manual	quest	
Z		manual	quest	
In Progress		manual	quest	
Not Started		manual	quest	
Completed		manual	quest	
Novice		manual	quest	
Intermediate		manual	quest	
Experienced		manual	quest	
Master		manual	quest	
Grand Master		manual	quest	
Special		manual	quest	
Very Short		manual	quest	
Short		manual	quest	
Medium		manual	quest	
Long		manual	quest	
Very Long		manual	quest	
Camelot		manual	quest	
Dorgeshuun		manual	quest	
Dragonkin		manual	quest	
Elemental Workshop		manual	quest	
Elf		manual	quest	
Fairytale		manual	quest	
Fremennik		manual	quest	
Gnome		manual	quest	
Kharidian		manual	quest	
Kourend		manual	quest	
Mahjarrat		manual	quest	
Miscellania		manual	quest	
Myreque		manual	quest	
Order of Wizards		manual	quest	
Penguin		manual	quest	
Pirate		manual	quest	
Rag and Bone Man		manual	quest	
Red Axe		manual	quest	
Temple Knight		manual	quest	
Troll		manual	quest	
Twilight Emissaries		manual	quest	
Standalone		manual	quest	
Monkeys		manual	slayer_mob	
Goblins		manual	slayer_mob	
Rats		manual	slayer_mob	
Spiders		manual	slayer_mob	
Birds		manual	slayer_mob	
Cows		manual	slayer_mob	
Scorpions		manual	slayer_mob	
Bats		manual	slayer_mob	
Wolves		manual	slayer_mob	
Zombies		manual	slayer_mob	
Skeletons		manual	slayer_mob	
Ghosts		manual	slayer_mob	
Bears		manual	slayer_mob	
Hill Giants		manual	slayer_mob	
Ice Giants		manual	slayer_mob	
Fire Giants		manual	slayer_mob	
Moss Giants		manual	slayer_mob	
Trolls		manual	slayer_mob	
Ice Warriors		manual	slayer_mob	
Ogres		manual	slayer_mob	
Hobgoblins		manual	slayer_mob	
Dogs		manual	slayer_mob	
Ghouls		manual	slayer_mob	
Green Dragons		manual	slayer_mob	
Blue Dragons		manual	slayer_mob	
Red Dragons		manual	slayer_mob	
Black Dragons		manual	slayer_mob	
Lesser Demons		manual	slayer_mob	
Greater Demons		manual	slayer_mob	
Black Demons		manual	slayer_mob	
Hellhounds		manual	slayer_mob	
Shadow Warriors		manual	slayer_mob	
Werewolves		manual	slayer_mob	
Vampyres		manual	slayer_mob	
Dagannoth		manual	slayer_mob	
Turoth		manual	slayer_mob	
Cave Crawlers		manual	slayer_mob	
Banshees		manual	slayer_mob	
Crawling Hands		manual	slayer_mob	
Infernal Mages		manual	slayer_mob	
Aberrant Spectres		manual	slayer_mob	
Abyssal Demons		manual	slayer_mob	
Basilisks		manual	slayer_mob	
Cockatrice		manual	slayer_mob	
Kurask		manual	slayer_mob	
Gargoyles		manual	slayer_mob	
Pyrefiends		manual	slayer_mob	
Bloodveld		manual	slayer_mob	
Dust Devils		manual	slayer_mob	
Jellies		manual	slayer_mob	
Rockslugs		manual	slayer_mob	
Nechryael		manual	slayer_mob	
Kalphite		manual	slayer_mob	
Earth Warriors		manual	slayer_mob	
Otherworldly Beings		manual	slayer_mob	
Elves		manual	slayer_mob	
Dwarves		manual	slayer_mob	
Bronze Dragons		manual	slayer_mob	
Iron Dragons		manual	slayer_mob	
Steel Dragons		manual	slayer_mob	
Wall Beasts		manual	slayer_mob	
CaveSlimes		manual	slayer_mob	
CaveBugs		manual	slayer_mob	
Shades		manual	slayer_mob	
Crocodiles		manual	slayer_mob	
Dark Beasts		manual	slayer_mob	
Mogres		manual	slayer_mob	
Lizards		manual	slayer_mob	
Fever Spiders		manual	slayer_mob	
Harpie Bug Swarms		manual	slayer_mob	
Sea Snakes		manual	slayer_mob	
FossilIsland Wyverns		manual	slayer_mob	
Skeletal Wyverns		manual	slayer_mob	
Killerwatts		manual	slayer_mob	
Mutated Zygomites		manual	slayer_mob	
Icefiends		manual	slayer_mob	
Minotaurs		manual	slayer_mob	
Fleshcrawlers		manual	slayer_mob	
Catablepon		manual	slayer_mob	
Ankou		manual	slayer_mob	
Cave Horrors		manual	slayer_mob	
Jungle Horrors		manual	slayer_mob	
Goraks		manual	slayer_mob	
Suqahs		manual	slayer_mob	
Brine Rats		manual	slayer_mob	
Minions of Scabaras		manual	slayer_mob	
Terror Dogs		manual	slayer_mob	
Molanisks		manual	slayer_mob	
Waterfiends		manual	slayer_mob	
Spiritual Creatures		manual	slayer_mob	
Lizardmen		manual	slayer_mob	
Magic Axes		manual	slayer_mob	
Mithril Dragons		manual	slayer_mob	
Adamant Dragons		manual	slayer_mob	
Rune Dragons		manual	slayer_mob	
Aviansies		manual	slayer_mob	
Cave Kraken		manual	slayer_mob	
Smoke Devils		manual	slayer_mob	
TzHaar		manual	slayer_mob	
TzTok-Jad		manual	slayer_mob	
Bosses		manual	slayer_mob	
Mammoths		manual	slayer_mob	
Rogues		manual	slayer_mob	
Ents		manual	slayer_mob	
Bandits		manual	slayer_mob	
Dark Warriors		manual	slayer_mob	
Lava Dragons		manual	slayer_mob	
TzKal-Zuk		manual	slayer_mob	
Revenants		manual	slayer_mob	
Chaos Druids		manual	slayer_mob	
Wyrms		manual	slayer_mob	
Drakes		manual	slayer_mob	
Hydras		manual	slayer_mob	
Brutal BlackDragons		manual	slayer_mob	
Sulphur Lizards		manual	slayer_mob	
Temple Spiders		manual	slayer_mob	
Undead Druids		manual	slayer_mob	
Sand Crabs		manual	slayer_mob	
BlackKnights		manual	slayer_mob	
Pirates		manual	slayer_mob	
Sourhogs		manual	slayer_mob	
Warped Creatures		manual	slayer_mob	
Lesser Nagua		manual	slayer_mob	
Gargoyle Smasher		manual	slayer_reward	
Slug Salter		manual	slayer_reward	
Reptile Freezer		manual	slayer_reward	
'Shroom Sprayer		manual	slayer_reward	
Malevolent Masquerade		manual	slayer_reward	
Ring Bling		manual	slayer_reward	
Broader Fletching		manual	slayer_reward	
Need More Darkness		manual	slayer_reward	
Ankou Very Much		manual	slayer_reward	
Suq-a-nother One		manual	slayer_reward	
Fire & Darkness		manual	slayer_reward	
Pedal to the Metals		manual	slayer_reward	
Spiritual Fervour		manual	slayer_reward	
Augment My Abbies		manual	slayer_reward	
It's Dark in Here		manual	slayer_reward	
Greater Challenge		manual	slayer_reward	
Seeing Red		manual	slayer_reward	
I Hope You Mith Me		manual	slayer_reward	
Watch the Birdie		manual	slayer_reward	
Hot Stuff		manual	slayer_reward	
Like a Boss		manual	slayer_reward	
Bleed Me Dry		manual	slayer_reward	
Smell Ya Later		manual	slayer_reward	
Birds of a Feather		manual	slayer_reward	
I Really Mith You		manual	slayer_reward	
Horrorific		manual	slayer_reward	
To Dust You Shall Return		manual	slayer_reward	
Wyver-nother one		manual	slayer_reward	
Get Smashed		manual	slayer_reward	
Nechs Please		manual	slayer_reward	
Krack On		manual	slayer_reward	
Reptile Got Ripped		manual	slayer_reward	
King Black Bonnet		manual	slayer_reward	
Kalphite Khat		manual	slayer_reward	
Unholy Helmet		manual	slayer_reward	
Dark Mantle		manual	slayer_reward	
Bigger and Badder		manual	slayer_reward	
Get Scabaright on It		manual	slayer_reward	
Duly Noted		manual	slayer_reward	
Wyver-nother Two		manual	slayer_reward	
Ada'mind Some More		manual	slayer_reward	
RUUUUUNE		manual	slayer_reward	
Undead Head		manual	slayer_reward	
Stop the Wyvern		manual	slayer_reward	
Double Trouble		manual	slayer_reward	
Use More Head		manual	slayer_reward	
Basilonger		manual	slayer_reward	
Basilocked		manual	slayer_reward	
Twisted Vision		manual	slayer_reward	
More at Stake		manual	slayer_reward	
Actual Vampyre Slayer		manual	slayer_reward	
Task Storage		manual	slayer_reward	
I Wildy More Slayer		manual	slayer_reward	
Revenenenenenants		manual	slayer_reward	
Warped Reality		manual	slayer_reward	
Automatically smash Gargoyles when they're on critical health, if you have the right tool.		manual	slayer_reward	
Automatically salt Rockslugs when they're on critical health, if you have salt.		manual	slayer_reward	
Automatically freeze Desert Lizards when they're on critical health, if you have ice water.		manual	slayer_reward	
Automatically spray Mutated Zygomites when they're on critical health, if you have fungicide.		manual	slayer_reward	
Learn to combine the protective Slayer headgear and Slayer gem into one universal helmet, with level 55 Crafting.		manual	slayer_reward	
Learn to craft your own Slayer Rings, with level 75 Crafting.		manual	slayer_reward	
Learn to fletch broad arrows (with level 52 Fletching), broad bolts (with level 55 Fletching) and amethyst broad bolts (with level 76 Fletching).		manual	slayer_reward	
Whenever you get a Dark Beast task, it will be a bigger task.		manual	slayer_reward	
Whenever you get an Ankou task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Suqah task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Black Dragon task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Bronze, Iron or Steel Dragon task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Spiritual Creature task, it will be a bigger task.		manual	slayer_reward	
Whenever you get an Abyssal Demon task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Black Demon task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Greater Demon task, it will be a bigger task.		manual	slayer_reward	
Konar, Duradel and Nieve will be able to assign Red Dragons as your task.		manual	slayer_reward	
Konar, Duradel and Nieve will be able to assign Mithril Dragons as your task.		manual	slayer_reward	
Konar, Duradel, Nieve, Chaeldar and Krystilia will be able to assign Aviansies as your task.		manual	slayer_reward	
Duradel, Nieve and Chaeldar will be able to assign TzHaar as your task. You may also be offered a chance to slay TzTok-Jad or TzKal-Zuk.		manual	slayer_reward	
Konar, Duradel, Nieve and Krystilia will be able to assign boss monsters as your task. They will choose which boss you must kill.		manual	slayer_reward	
Whenever you get a Bloodveld task, it will be a bigger task.		manual	slayer_reward	
Whenever you get an Aberrant Spectre task, it will be a bigger task.		manual	slayer_reward	
Whenever you get an Aviansie task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Mithril Dragon task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Cave Horror task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Dust Devil task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Skeletal Wyvern task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Gargoyle task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Nechryael task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Cave Kraken task, it will be a bigger task.		manual	slayer_reward	
Konar, Duradel, Nieve and Chaeldar will be able to assign you Lizardmen.		manual	slayer_reward	
Learn how to combine a KBD head with your Slayer helmet to colour it black.		manual	slayer_reward	
Learn how to combine a Kalphite Queen head with your Slayer helmet to colour it green.		manual	slayer_reward	
Learn how to combine an Abyssal Demon head with your Slayer helmet to colour it red.		manual	slayer_reward	
Learn how to combine a Dark Claw with your Slayer helmet to colour it purple.		manual	slayer_reward	
Increase the risk against certain Slayer monsters with the chance of a superior version spawning whilst on a Slayer task.		manual	slayer_reward	
Whenever you get a Scabarite task, it will be a bigger task.		manual	slayer_reward	
Mithril Dragons drop mithril bars in banknote form while killed on assignment.		manual	slayer_reward	
Whenever you get a Fossil Island Wyvern task, it will be a bigger task.		manual	slayer_reward	
Whenever you get an Adamant Dragon task, it will be a bigger task.		manual	slayer_reward	
Whenever you get a Rune Dragon task, it will be a bigger task.		manual	slayer_reward	
Learn how to combine Vorkath's head with your Slayer helmet to colour it turquoise.		manual	slayer_reward	
Stops you getting Fossil Island Wyvern tasks, without counting towards your blocked task limit.		manual	slayer_reward	
Slaying Dusk and Dawn now counts for two kills towards your task rather than one.		manual	slayer_reward	
Learn how to combine a Hydra head with your Slayer helmet to theme it like the Alchemical Hydra.		manual	slayer_reward	
Whenever you get a Basilisk task, it will be a bigger task.		manual	slayer_reward	
Konar, Duradel and Nieve will be able to assign Basilisks as your task.		manual	slayer_reward	
Learn how to combine Twisted Horns with your Slayer helmet to theme it like the Great Olm.		manual	slayer_reward	
Whenever you get a Vampyre task, it will be a bigger task.		manual	slayer_reward	
Konar, Duradel, Nieve and Chaeldar will be able to assign Vampyres as your task.		manual	slayer_reward	
Gain the ability to store your task, allowing you to take it at a later point in time.		manual	slayer_reward	
Krystilia will be able to assign Jellies, Dust Devils, Nechryaels and Abyssal Demons as your task.		manual	slayer_reward	
Whenever you get a Revenants task, it will be a bigger task.		manual	slayer_reward	
Konar, Duradel, Nieve and Chaeldar will be able to assign Warped Creatures as your task.		manual	slayer_reward	
Karamja easy		manual	task	
Karamja medium		manual	task	
Karamja hard		manual	task	
Karamja elite		manual	task	
Ardougne easy		manual	task	
Ardougne medium		manual	task	
Ardougne hard		manual	task	
Ardougne elite		manual	task	
Falador easy		manual	task	
Falador medium		manual	task	
Falador hard		manual	task	
Falador elite		manual	task	
Fremennik easy		manual	task	
Fremennik medium		manual	task	
Fremennik hard		manual	task	
Fremennik elite		manual	task	
Kandarin easy		manual	task	
Kandarin medium		manual	task	
Kandarin hard		manual	task	
Kandarin elite		manual	task	
Desert easy		manual	task	
Desert medium		manual	task	
Desert hard		manual	task	
Desert elite		manual	task	
Lumbridge easy		manual	task	
Lumbridge medium		manual	task	
Lumbridge hard		manual	task	
Lumbridge elite		manual	task	
Morytania easy		manual	task	
Morytania medium		manual	task	
Morytania hard		manual	task	
Morytania elite		manual	task	
Varrock easy		manual	task	
Varrock medium		manual	task	
Varrock hard		manual	task	
Varrock elite		manual	task	
Wilderness easy		manual	task	
Wilderness medium		manual	task	
Wilderness hard		manual	task	
Wilderness elite		manual	task	
Western easy		manual	task	
Western medium		manual	task	
Western hard		manual	task	
Western elite		manual	task	
Kourend easy		manual	task	
Kourend medium		manual	task	
Kourend hard		manual	task	
Kourend elite		manual	task	
Discover an old coin.		manual	varrock_museum	
Discover an ancient coin.		manual	varrock_museum	
Discover an ancient symbol.		manual	varrock_museum	
Discover an old symbol.		manual	varrock_museum	
Discover pottery remains.		manual	varrock_museum	
Learn about dragons.		manual	varrock_museum	
Learn about wyvern.		manual	varrock_museum	
Learn about tortoise.		manual	varrock_museum	
Learn about lizard.		manual	varrock_museum	
Learn about leech.		manual	varrock_museum	
Learn about camel.		manual	varrock_museum	
Learn about mole.		manual	varrock_museum	
Learn about penguin.		manual	varrock_museum	
Learn about terrorbird.		manual	varrock_museum	
Learn about kalphite.		manual	varrock_museum	
Learn about monkey.		manual	varrock_museum	
Learn about seaslug.		manual	varrock_museum	
Learn about snake.		manual	varrock_museum	
Learn about snail.		manual	varrock_museum	
Uncover knowledge about the Staff of Armadyl.		manual	varrock_museum	
Reveal further knowledge about the Staff of Armadyl.		manual	varrock_museum	
Return the Shield of Arrav to the museum.		manual	varrock_museum	
Provide a diagram of the Observatory to the museum.		manual	varrock_museum	
Provide information about King Arthur to the museum.		manual	varrock_museum	
Describe Silverlight for a museum display.		manual	varrock_museum	
Give information about the Gnome gliders to the museum.		manual	varrock_museum	
Uncover information about Bob the cat.		manual	varrock_museum	
Discover knowledge about King Lathas and his ancestors.		manual	varrock_museum	
Provide information about the River Salve.		manual	varrock_museum	
Uncover further information about the River Salve.		manual	varrock_museum	
Delve into the story of the Carnillean family.		manual	varrock_museum	
Find out about the cult of chaos mages near Varrock.		manual	varrock_museum	
Uncover the secrets of runecrafting.		manual	varrock_museum	
Discover the secrets of the Shield of Arrav.		manual	varrock_museum	
Build the mermaid display.		manual	varrock_museum	
Build the pufferfish display.		manual	varrock_museum	
Build the hoopsnake display.		manual	varrock_museum	
Build the wyvern egg display.		manual	varrock_museum	
Build the fossil crab display.		manual	varrock_museum	
Build the fossil fuel display.		manual	varrock_museum	
Build the footprint display.		manual	varrock_museum	
Build the ancient zygomite display.		manual	varrock_museum	
Build the clamshell display.		manual	varrock_museum	
Build the unicorn footprint display.		manual	varrock_museum	
Build the imprint display.		manual	varrock_museum	
Build the cave painting display.		manual	varrock_museum	
Build the biclopse display.		manual	varrock_museum	
Build the wyvern skull display.		manual	varrock_museum	
Build the lobstrosity display.		manual	varrock_museum	
Build the tar thing display.		manual	varrock_museum	
Build the merfsh display.		manual	varrock_museum	
Build the twocan display.		manual	varrock_museum	
Build the terror snail display.		manual	varrock_museum	
Build the mushtoise display.		manual	varrock_museum	
Build the sharkbeast display.		manual	varrock_museum	
Build the mushroo display.		manual	varrock_museum	
Build the sabre toothed squirrel display.		manual	varrock_museum	
Build the mandibular display.		manual	varrock_museum	
Build the dragonfly display.		manual	varrock_museum	
Build the lava beast display.		manual	varrock_museum	
Build part of the leviathan display.		manual	varrock_museum	
Build the mushtree display.		manual	varrock_museum	
Build the pitcher display.		manual	varrock_museum	
Build the skroom display.		manual	varrock_museum	
Build the spineplant display.		manual	varrock_museum	
Build the mushroom display.		manual	varrock_museum	
Hand in an Ancient globe.		manual	varrock_museum	
Hand in an Ancient ledger.		manual	varrock_museum	
Hand in an Ancient astroscope.		manual	varrock_museum	
Hand in an Ancient treatise.		manual	varrock_museum	
Hand in an Ancient carcanet.		manual	varrock_museum	
Digsite Finds		manual	varrock_museum	
Natural History Displays		manual	varrock_museum	
Timeline Displays		manual	varrock_museum	
Fossil Island Displays		manual	varrock_museum	
Camdozaal Relics		manual	varrock_museum	
Clean finds from the Digsite on the tables in the museum and place them in their cases.		manual	varrock_museum	
Examine the displays in the Natural History section of the museum and answer Orlando Smith's quiz.		manual	varrock_museum	
Gather information from around Gielinor by completing quests and other activities, then speak to Historian Minas.		manual	varrock_museum	
Discover fossils on fossil island to complete the displays on the bottom floor of the museum.		manual	varrock_museum	
Crush Barronite deposits in the ruins of Camdozaal to find relics and hand them in to the curator.		manual	varrock_museum	
