english	translation	category	sub_category	source
Members have unlocked: Pheasant clothing.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Polished buttons and Cup.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Candle lantern.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Gold ring. Members have unlocked: Craft a birdhouse trap from normal logs.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Gold necklace.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Pie dish and Leather boots. Members have unlocked: Gold bracelet.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Gold amulet and Bowl.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Leather cowl.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Extract sinew from monkey tails, Spin sinew in crossbow strings and Spin flax into bow strings.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Leather vambraces.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Craft a gem pouch, Oil lamp, Spin flax into linen yarn and Bolt of linen.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Jade ring and Cut jade.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Leather body. Members have unlocked: Xerician hat.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Craft a birdhouse trap from oak logs, Crab shell armour and Snail helmet.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Holy symbol. Members have unlocked: Opal necklace, Red topaz ring and Cut red topaz.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Unholy symbol and Xerician robe.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Leather chaps. Members have unlocked: Silver sickle.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Plant pot and Spin magic tree roots into magic strings.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Sapphire ring and Cut sapphire.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Silver crossbow bolts and Vegetable sack.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Sapphire necklace. Members have unlocked: Opal bracelet and Xerician top.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Tiara. Members have unlocked: Sapphire bracelet.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Sapphire amulet.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Craft a birdhouse trap from willow logs, Jade necklace and Pot lid.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Oil lantern and Drift net.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Emerald ring and Cut emerald. Members have unlocked: Opal amulet.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Hard leather body.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft emerald necklaces. Members can craft jade bracelets.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
There is new information available from the Crafting Tutor in Lumbridge Castle and you can craft emerald bracelets and repair broken cranes in Port Piscarilius.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft emerald amulets.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft spiked vambraces and red topaz necklaces.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft vials.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now cut rubies and craft ruby rings. Members can craft jade amulets.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft Broodoo shields, teak birdhouses, bone staves and small hunter's pouches.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now weave baskets.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft rabbit-foot necklaces.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft leather coifs, mine dense essence and craft red topaz bracelets.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now enter the Crafting Guild and make ruby necklaces.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft studded leather body armour and hard leather shields.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft fishbowls, ruby bracelets and gold tiaras.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now cut diamonds and craft diamond rings. Members can now craft yak-hide leg armour.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft studded leather chaps.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft snakeskin boots, red topaz amulets and maple birdhouses.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft orbs and yak-hide body armour.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft snakeskin vambraces.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft snakeskin bandanas.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft bullseye lantern lenses.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Ruby amulet. Members have unlocked: Clothes pouch, Craft medium hunters' pouches and Craft a birdhouse trap from mahogany logs.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Craft a knife from a narwhal horn.[sic] and Snakeskin chaps.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Replace Dorgeshuun light orbs and Serpentine helms.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Snakeskin body.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Water battlestaff.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Dragonstone ring, Cut dragonstone and Slayer helm.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Diamond necklaces. Members have unlocked: Craft a colossal pouch from essence pouches and Snakeskin shield.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Green dragonhide vambraces.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Earth battlestaff and Diamond bracelet.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Trident of the Swamp and Toxic Staff of the Dead.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Craft a birdhouse trap from yew logs, Splitbark boots, Splitbark gauntlets and Green dragonhide chaps.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Splitbark helm.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Craft a crate from camphor logs.[sic], Fire battlestaff, Splitbark legs, Splitbark body and Green dragonhide shields.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Green dragonhide body.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Craft large hunters' pouches.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Membershave unlocked: Air battlestaff and Blue dragonhide vambraces.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Onyx ring and Cut onyx.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Mixed hide cape and Blue dragonhide chaps.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Blue dragonhide shield and Mixed hide boots.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You have unlocked: Diamond amulet. Members have unlocked: Crystal helm and Celestial signet.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Mixed hide legs and Blue dragonhide body.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Crystal legs, Noxious Halberds, Dragonstone necklace and Mixed hide body.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Spin cotton ball into cotton yarn, Red dragonhide vambraces and Bolt of cotton.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Crystal body, Purging staff and Dragonstone bracelet.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Craft a divine rune pouch from a Thread of Elidinis, Craft a birdhouse trap from magic logs, Slayer ring and Red dragonhide chaps.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Crystal harpoon, Crystal felling axe, Crystal axe, Crystal pickaxe, Hueycoatl hide coif, Hueycoatl hide vambraces and Red dragonhide shield.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Hueycoatl hide chaps and Red dragonhide body.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Crystal shield, Crystal halberd, Crystal bow and Hueycoatl hide body.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Black dragonhide vambraces.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Eternal teleport crystal, Enhanced crystal key, Ultor, Venator, Bellator, Magus rings, Icon Removal and Dragonstone amulet.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Bow of Faerdhinen (c), Bow of Faerdhinen, Blade of Saeldor (c), Blade of Saeldor, Onyx necklace and Black dragonhide chaps.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Amethyst bolt tips, Confliction gauntlets and Black dragonhide shield.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Onyx bracelet and Black dragonhide body.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Accursed Sceptre and Amethyst arrowtips.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Amulet of Rancour.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Amethyst javelin tips and Dorgeshuun light orb.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft Hueycoatl Bodies.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Amethyst dart tips, Zenyte ring and Cut zenyte.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Craft a birdhouse trap from redwood logs, Onyx amulet and Break down Armadylean armour and fortify Masori armour.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Zenyte necklace.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Zenyte bracelet.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members have unlocked: Zenyte amulet.		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Congratulations! You are now a master of Crafting. Why not visit the Master Craftsman at the Crafting Guild? He has something special that is only available to true masters of the Crafting skill!		lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Your Defence level determines how likely you are to block enemy attacks. The chances of this happening increase with your level, but be careful; you are never guaranteed to block every attack!		lvl_up_msg	Transcript of Defence	Transcript of Defence
Additionally, a higher Defence level will allow you to equip more powerful shields and armour. As well as giving you better defensive stats, some armour will also increase your Attack or Strength bonuses as well.		lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now wear Steel Armour!		lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now wear Black Armour. Members can equip White Armour, the Slayer helm and Xerician armour.		lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now wear Mithril Armour. Members can fight Shayzien soldiers for their armour.		lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now wear frog-leather armour.'		lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now wear Adamant Armour!		lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now wear Samurai Armour!		lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now wear Rune Armour!		lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now wield Void Knight equipment!		lvl_up_msg	Transcript of Defence	Transcript of Defence
Members have unlocked: Bloodrager set, Zombie helmet, Granite armour, Exlipse set, Mixed hide top, cape, and boots, Frostmoon robes and Swampbark armour.		lvl_up_msg	Transcript of Defence	Transcript of Defence
Members have unlocked: Helm of Neitiznot.		lvl_up_msg	Transcript of Defence	Transcript of Defence
Members have unlocked: Bloodbark armour, Odium & Malediction wards, Toktz-Ket-Xil, Obsidian armour & Dragon armour.		lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now wear Bandos armour, 3rd age fighter armour and the Bladed Moon!		lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now equip Elf Crystal, Armadyl armour, the Avernic defender, Barrows armour, Boots of brimstone and the Neitiznot Faceguard!		lvl_up_msg	Transcript of Defence	Transcript of Defence
Members have unlocked: Virtus robes, Eternal boots, Dragonfire shield, Echo boots, Guardian boots, Serpentine helm, Justiciar armour, Dinh's bulwark and more.		lvl_up_msg	Transcript of Defence	Transcript of Defence
Members have unlocked: Oathplate armour.		lvl_up_msg	Transcript of Defence	Transcript of Defence
Members have unlocked: Elidinis' Ward, Avernic treads, Fortified Masori armour, Torva armour and Ferocious Gloves.		lvl_up_msg	Transcript of Defence	Transcript of Defence
Congratulations! You are now a master of Defence. Why not visit Harlan in Lumbridge? He has something special that is only available to true masters of the Defence skill!		lvl_up_msg	Transcript of Defence	Transcript of Defence
Farming allows you to grow various flowers, vegetables, trees, herbs and more in farming patches across Gielinor.		lvl_up_msg	Transcript of Farming	Transcript of Farming
To get started, you'll need some seeds and a seed dibber, as well as a rake to de-weed the patch you want to use.		lvl_up_msg	Transcript of Farming	Transcript of Farming
Once you've cleared the patch, you can add your seed to it. You can also optionally water it with a watering can or add a bucket of compost to decrease the chances of your plant becoming diseased.		lvl_up_msg	Transcript of Farming	Transcript of Farming
It'll take a while for your plant to grow, so feel free to explore the world and come back to it later!		lvl_up_msg	Transcript of Farming	Transcript of Farming
Once your plant has grown, you might need another tool to collect the harvest. For instance, you'll need a spade to dig up potatoes.		lvl_up_msg	Transcript of Farming	Transcript of Farming
If you're worried about your crops becoming diseased, most crops can be protected by the nearby gardeners, but they'll want specific produce in return.		lvl_up_msg	Transcript of Farming	Transcript of Farming
As your Farming level increases, you'll gain access to more crops to grow, as well as obtaining[sic] greater yields when harvesting.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Marigolds.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Barley.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Hammerstone hops.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Onions.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Cabbages.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Asgarnian hops.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Guam leaf.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Redberry bushes.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Rosemary.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Tomatoes.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Jute plants.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Marrentill.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Oak trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Yanillian Hops.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Tarromin.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Sweetcorn.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Krandorian Hops.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Cadavaberry bushes.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now make Scarecrows, get double oak roots and grow Giant Seaweed.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Nasturtiums.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Woad plants.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Limpwurt plants and Harralander.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Apple Trees and Golpar.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Wildblood Hops.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Goutweed, if you have completed Eadgar's Ruse.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Willow Trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Strawberries and get triple oak roots.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Ranarr Weed.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Banana Trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Golovanova fruit in Hosidius.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Teak trees and craft Leprechaun Charms.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Dwellberry bushes and Grapes.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Toadflax and get double willow roots.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Orange Trees and Buchu leaf and get quadruple oak roots.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Curry Trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Irit Leaf.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Maple Trees, and access the Farming Guild - Low tier.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now get triple willow roots.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Watermelons.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Jangerberry bushes.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Avantoe and craft Nature offerings.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Pineapple plants.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Pillar coral.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: 2x maple roots and Bittercap mushrooms.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Bologano fruit and 4x willow roots.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Mahogany trees, Cacti and Noxifer.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Kwuarm.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Papaya trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: White lily.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: White berry bushes.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Yew trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: 3x maple roots and Snape grass.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Snapdragon.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Belladonna.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Potato Cacti.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now access the Farming Guild - Mid tier and grow Hespori.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Camphor trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Cadantine.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: 2x yew roots and Palm trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: 4x maple roots.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Poison ivy bushes.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Cotton bolls.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Calquat trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Lantadyme.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Logavano fruit and Crystal trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Magic trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Anima plants and get triple yew roots.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Umbral coral.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Dwarf weed.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Dragonfruit trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: 2x magic roots and Spirit trees: 1 planted at a time.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: 4x yew roots.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Farming Guild - High tier, Celastrus trees and Torstol.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Spirit trees: 2 planted at a time.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Redwood trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: 3x magic roots.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Rosewood trees.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Spirit trees: 3 planted at a time.		lvl_up_msg	Transcript of Farming	Transcript of Farming
You have unlocked: Spirit trees: 4 planted at a time.		lvl_up_msg	Transcript of Farming	Transcript of Farming
Congratulations! You are now a master of Farming. Why not visit Martin the Master Gardener in Draynor Village? He has something special that is only available to true masters of the Farming skill!		lvl_up_msg	Transcript of Farming	Transcript of Farming
Firemaking is a skill that allows you to make fires. To do so, simply use a tinderbox on a set of logs and you'll attempt to light them on fire.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Higher Firemaking levels will allow you to burn logs that grant more experience, as well as allowing you to burn them quicker.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Candle lanterns.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Pyre logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Achey pyre ships and Normal pyre ships.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Oil lamps.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
You have unlocked: Oak logs. Members have unlocked: Abyssal Lantern (with oak logs).		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Iron spits and Oak pyre logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Achey logs (barbarian technique) and Normal logs (barbarian technique).		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Oak pyre ships.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Oil lanterns.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
You have unlocked: Willow logs. Members have unlocked: Abyssal Lantern (with willow logs).		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Harpie bug lanterns.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Oak logs (barbarian technique), Willow pyre logs and Teak logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Willow pyre ships, Jatoba logs and Teak pyre logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Arctic Pine logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
You have unlocked: Maple logs. Members have unlocked: Abyssal Lantern (with maple logs) and Teak pyre ships.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Arctic Pine pyre logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Emerald lanterns, Sapphire lanterns and Bullseye lanterns.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Wintertodt, Bruma torches, Willow logs (barbarian technqiue), Maple pyre logs and Mahogany logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Replace Dorgeshuun light orbs and Artic Pine pyre ships.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Maple pyre ships, Teak logs (barbarian technique), and Mahogany pyre logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
You have unlocked: Yew logs. Members have unlocked: Abyssal Lantern (with yew logs), Mahogany pyre ships and Jatoba logs (barbarian technique).		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
You have unlocked: Abyssal Lantern (with blisterwood logs), Arctic Pine logs (barbarian technique) and Blisterwood logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Cave goblin mining helmets, Maple logs (barbarian technique) and Yew pyre logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Fire of Unseasonal Warmth, Fire of Dehumidification, Fire of Nourishment, Fire of Eternal Light and Camphor logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Mahogany logs (barbarian technique) and Yew pyre ships.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Camphor pyre logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Abyssal Lantern (with magic logs) and Magic logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Camphor pyre ships.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Yew logs (barbarian technique), Ironwood logs and Magic pyre logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Infernal axe, Magic pyre ships and Ironwood pyre logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Camphor logs (barbarian technique).		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Abyssal Lantern (with redwood logs), Ironwood pyre ships and Redwood logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Rosewood logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Redwood pyre ships, Magic logs (barbarian technique) and Redwood pyre logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Members have unlocked: Rosewood pyre ships and Rosewood pyre logs.		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Congratulations! You are now a master of Firemaking. Why not visit Ignatius, south of Seers' Village? He has something special that is only available to true masters of the Firmaking skill!		lvl_up_msg	Transcript of Firemaking	Transcript of Firemaking
Fishing allows you to gather fish at various points across Gielinor. Typically, these will be indicated by moving bubbles on the surface of the water.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
Different fish require different equipment to catch; for instance, you need a fishing net to catch shrimp, but a fishing rod and bait to catch sardines.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
As your Fishing level increases, you'll gain access to more varieties of fish to catch, as well as having a higher chance of successfully catching fish when you try.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
You have unlocked: Sardine. Members have unlocked: Karambwanji.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
You can now try fishing for guppies.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
You can now try fishing for herring.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
You have unlocked: Anchovies. Members have unlocked: Suphi fish.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
Members can now try fishing for mackerel, oysters and caskets with a large net.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
You can now try fly fishing for trout and cavefish. Members can try fishing for Bream with a big net in Neypotzli.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
Members can now try fishing for cod with a large net.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
You can now try fishing for pike.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
Members can now try fishing for slimy eels.		lvl_up_msg	Transcript of Fishing	Transcript of Fishing
